model_id,header_size,length_field_offset,length_width,endianness,length_convention_set,fixed_adjustment_range,alignment_model,models_represented,stream_consumed_pct,invalid_spans,frames_parsed,median_frame_size,global_score,confidence,reason
fm03226,16,2,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1577,73,2186,77.225,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03290,16,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1577,73,2186,77.225,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03354,16,6,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1577,73,2186,77.225,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03418,16,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1577,73,2186,77.225,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03482,16,10,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1577,73,2186,77.225,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03546,16,12,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1577,73,2186,77.225,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03602,16,14,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1577,73,2186,77.225,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02330,14,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1580,73,2186,77.224,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02394,14,2,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1580,73,2186,77.224,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02458,14,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1580,73,2186,77.224,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02522,14,6,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1580,73,2186,77.224,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02586,14,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1580,73,2186,77.224,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02650,14,10,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1580,73,2186,77.224,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02706,14,12,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1580,73,2186,77.224,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01626,12,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1583,73,2186,77.223,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01690,12,2,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1583,73,2186,77.223,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01754,12,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1583,73,2186,77.223,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01818,12,6,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1583,73,2186,77.223,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01882,12,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1583,73,2186,77.223,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01938,12,10,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1583,73,2186,77.223,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01050,10,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1586,73,2186,77.222,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01114,10,2,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1586,73,2186,77.222,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01178,10,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1586,73,2186,77.222,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01242,10,6,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1586,73,2186,77.222,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01298,10,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1586,73,2186,77.222,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00602,8,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9789,1589,73,2186,77.213,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00666,8,2,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9789,1589,73,2186,77.213,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00730,8,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9789,1589,73,2186,77.213,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00786,8,6,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9789,1589,73,2186,77.213,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00282,6,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9789,1592,73,2186,77.212,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00346,6,2,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9789,1592,73,2186,77.212,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00402,6,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9789,1592,73,2186,77.212,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00090,4,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9789,1595,73,2186,77.211,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00146,4,2,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9789,1595,73,2186,77.211,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00019,2,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1167,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00043,3,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1167,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00091,4,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1167,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00171,5,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1166,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00283,6,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1166,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00403,6,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1166,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00427,7,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1166,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00555,7,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1166,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00603,8,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1166,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00731,8,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1166,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00811,9,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00939,9,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01051,10,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01179,10,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01299,10,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01323,11,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01451,11,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01579,11,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01627,12,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01755,12,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01883,12,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1165,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01963,13,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02091,13,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02219,13,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02331,14,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02459,14,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02587,14,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02707,14,12,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02731,15,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02859,15,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02987,15,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03115,15,12,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03163,16,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03291,16,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03419,16,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03547,16,12,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9691,1164,66,2384,77.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00018,2,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9788,1598,73,2186,77.203,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01004,9,6,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9479,983,63,2592,77.14,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02730,15,0,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.98,1511,74,2136,77.106,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02794,15,2,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.98,1510,74,2136,77.106,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02858,15,4,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.98,1509,74,2136,77.106,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02922,15,6,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.98,1508,74,2136,77.106,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02986,15,8,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.98,1507,74,2136,77.106,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03050,15,10,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.98,1506,74,2136,77.106,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03114,15,12,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.98,1505,74,2136,77.106,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00071,3,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00127,4,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00207,5,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00319,6,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00463,7,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00583,7,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00639,8,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00767,8,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00847,9,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00975,9,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01087,10,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01215,10,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01359,11,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01487,11,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01607,11,9,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1232,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01663,12,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01791,12,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01919,12,9,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1232,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01999,13,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02127,13,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02255,13,9,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1232,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02367,14,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02495,14,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02623,14,9,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1232,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02767,15,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02895,15,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03023,15,9,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1232,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03143,15,13,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1231,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03199,16,1,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1234,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03327,16,5,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1233,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03455,16,9,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1232,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03583,16,13,2,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9673,1231,66,2367,77.101,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03194,16,1,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1573,70,2232,77.02,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03258,16,3,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1573,70,2232,77.02,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03322,16,5,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1573,70,2232,77.02,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03386,16,7,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1573,70,2232,77.02,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03450,16,9,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1573,70,2232,77.02,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03514,16,11,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1573,70,2232,77.02,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03578,16,13,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1573,70,2232,77.02,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02362,14,1,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1576,70,2232,77.019,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02426,14,3,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1576,70,2232,77.019,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02490,14,5,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1576,70,2232,77.019,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02554,14,7,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1576,70,2232,77.019,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02618,14,9,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1576,70,2232,77.019,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02682,14,11,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9791,1576,70,2232,77.019,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01658,12,1,2,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.979,1579,70,2232,77.01,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
