packet_no,direction,flow,payload_len,payload_hex,expected_message,key_name,key_hex,is_later_world_seed_negative_control,transform,offset,length_field_mode,bf_full_block_bytes_decrypted,leftover_bytes,exact_expected_utf16_containment,utf16_containment,ascii_containment,matched_utf16_messages,matched_ascii_messages,utf16_printable_ratio,length_le,length_sane,opcode_complement_2_3,opcode_complement_3_4,opcode_complement_4_5,marker_shape,decoded_prefix_hex,decoded_prefix_ascii
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_87546ca1,735a120887546ca1,no,decXORPass_then_Blowfish_ECB_xor_offset_0,4,first_4_bytes_preserved,32,0,no,no,no,,,0.875,29135,no,no,no,no,,cf71aedcbaecfaa22127ec73f384ff55a6d885eeca35bd7e2b38f382ac04c66df828f8d1,.q......!'.s...U.....5.~+8.....m.(..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_87546ca1,735a120887546ca1,no,decXORPass_only_xor_offset_0,4,not_applicable,0,36,no,no,no,,,0.938,29135,no,no,no,no,,cf71aedc9a0dec4856c751bad5c402994d7846cafeed170141c4c24bfc9642df9398891d,.q.....HV.Q.....MxF.....A..K..B.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_87546ca1,735a120887546ca1,no,Blowfish_ECB_then_decXORPass_xor_offset_2,4,first_4_bytes_preserved,32,0,no,no,no,,,0.824,56508,no,no,no,no,,bcdc5cea1fa4483fbf37d9b09c127a17f99d061471f0a24caf16143f0a506686f64932b4,..\...H?.7....z.....q..L...?.Pf..I2.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_87546ca1,735a120887546ca1,no,decXORPass_then_Blowfish_ECB_xor_offset_2,4,first_4_bytes_preserved,32,0,no,no,no,,,0.875,56508,no,no,no,no,,bcdc5ceaf9f1f9debd15254bb1b74f42e4b102c2c656fcd4d82bd335f47eef67838c18b8,..\.......%K..OB.....V...+.5.~.g....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_87546ca1,735a120887546ca1,no,decXORPass_only_xor_offset_2,4,not_applicable,0,36,no,no,no,,,0.824,56508,no,no,no,no,,bcdc5cea171d248f0d2c56e574a4f17a6a8e36c576e2c4d5712fc22224d79b6d8804c770,"..\...$..,V.t..zj.6.v...q/.""$..m...p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_87546ca1,735a120887546ca1,no,Blowfish_ECB_then_decXORPass_xor_offset_4,4,first_4_bytes_preserved,32,0,no,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd4e592c52f77f0825b9b4ddb770a7e21e201ff2a437cc224d40a39bec72ffb2928,../..../w..[.M.w.~!...*C|.$..9../.)(
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_87546ca1,735a120887546ca1,no,decXORPass_then_Blowfish_ECB_xor_offset_4,4,first_4_bytes_preserved,32,0,no,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49d93df41cc15457495e094c52ac34cd53a24f54901675e88a19f289f1b65cb3e,../....A..Et....*.L.:$.I.g^...(..e.>
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_87546ca1,735a120887546ca1,no,decXORPass_only_xor_offset_4,4,not_applicable,0,36,no,no,no,,,0.812,56508,no,no,no,no,,bcdc2fd4ed2ba99fc5eb0d0e73fb501a996d113306ed4cdaa2fbf2c924be432c51b6dcec,"../..+......s.P..m.3..L.....$.C,Q..."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_only,0,included,32,4,no,no,no,,,0.889,20744,no,no,no,no,,08510144dc43bd99bcc9d5ac992ad30245afe52d02e72ebe20f35f67bc464696ce5ea9d1,.Q.D.C.......*..E..-.... ._g.FF..^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_then_decXORPass_xor_offset_0,0,included,32,4,no,no,no,,,0.875,18555,no,no,no,no,,7b480d62cffc8a75666e583d57c383b776db0bf66180bfd4b4dd865fae8847e56898891d,{H.b...ufnX=W...v...a......_..G.h...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_then_Blowfish_ECB_xor_offset_0,0,included,32,4,no,no,no,,,0.882,32203,no,no,no,no,,cb7df4b632a522208b15a0d890f0df546197bcc129611a362a06b5e2d50523409398891d,".}..2."" .......Ta...)a.6*.....#@...."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_only_xor_offset_0,0,not_applicable,0,36,no,no,no,,,0.941,29135,no,no,no,no,,cf71aedc1d5980e956c751ba52906e384d7846ca79b97ba041c4c24b7bc22e7e9398891d,.q...Y..V.Q.R.n8MxF.y.{.A..K{..~....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_then_decXORPass_xor_offset_2,0,included,32,4,no,no,no,,,0.824,20744,no,no,no,no,,08517254c5b8a94751245f6271f79ba13d8c7bf96edb87f5e8978636f19d75a21fa5c770,.QrT...GQ$_bq...=.{.n......6..u....p
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_then_Blowfish_ECB_xor_offset_2,0,included,32,4,no,no,no,,,0.938,39930,no,no,no,no,,fa9bdc80007ab60cf733aed8d39f5335275d222ad9c1dd36a5deda70bcf22723e4a5c770,".....z...3....S5']""*...6...p..'#...p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_only_xor_offset_2,0,not_applicable,0,36,no,no,no,,,0.750,56508,no,no,no,no,,bcdc5cea171da3db618d56e574a4762e062f36c576e243811d8ec22224d71c39e4a5c770,"..\.....a.V.t.v../6.v.C....""$..9...p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_then_decXORPass_xor_offset_4,0,included,32,4,no,no,no,,,0.889,20744,no,no,no,no,,08510144af8ea3037216682876a8bd95259a30ae1ed488aed0b6da7cf1f42ab72de2b04d,.Q.D....r.h(v...%.0........|..*.-..M
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_then_Blowfish_ECB_xor_offset_4,0,included,32,4,no,no,no,,,0.706,21144,no,no,no,no,,98526e8356d322ace0a112e8fade903bc8054b6bfaff7cfb8e6cfc9e292405c5d6e2b04d,".Rn.V.""........;..Kk..|..l..)$.....M"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_only_xor_offset_4,0,not_applicable,0,36,no,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd4ed2ba99f42bf61af73fb501a1e397d9206ed4cda25af9e6824be432cd6e2b04d,"../..+..B.a.s.P..9}...L.%..h$.C,...M"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_only,2,first_2_bytes_preserved,32,2,no,no,no,,,0.941,56508,no,no,no,no,,bcdc4f54fc8d20b77fa7f08177a421ffbb6a397708ced38011f7c35daffadcaa0225a9d1,..OT.. .....w.!..j9w.......].....%..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_then_decXORPass_xor_offset_0,2,first_2_bytes_preserved,32,2,no,no,no,,,0.889,29135,no,no,no,no,,cf71ce3cff12d9c68bc3133594a3ffb875e0127031a36b17bbe81ef987276143982ff21d,.q.<.......5....u..p1.k......'aC./..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_then_Blowfish_ECB_xor_offset_0,2,first_2_bytes_preserved,32,2,no,no,no,,,1.000,29135,no,no,no,no,,cf7132bd67d0a23cae7b374445c22fc9b435263630029152f59659914f7d48a00c88891d,.q2.g..<.{7DE./..5&60..R..Y.O}H.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_only_xor_offset_0,2,not_applicable,0,36,no,no,no,,,0.941,29135,no,no,no,no,,cf71aedc1d5980e956c751ba52906e384d7846ca79b97ba041c4c24b7bc22e7e9398891d,.q...Y..V.Q.R.n8MxF.y.{.A..K{..~....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_then_decXORPass_xor_offset_2,2,first_2_bytes_preserved,32,2,no,no,no,,,0.882,56508,no,no,yes,no,,bcdc3c0af556faf4bc89146ab297e7ae3eb7627f3ef85336e7a21e90d8325304ef12bc70,..<..V.....j....>.b.>.S6.....2S....p
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_then_Blowfish_ECB_xor_offset_2,2,first_2_bytes_preserved,32,2,no,no,no,,,0.941,56508,no,no,no,no,,bcdca9e62caeec3cfb32349c498f828e455f4194221aa618c28d146a92159d76756dc770,"....,..<.24.I...E_A.""......j...vum.p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_only_xor_offset_2,2,not_applicable,0,36,no,no,no,,,0.750,56508,no,no,no,no,,bcdc5cea171da3db618d56e574a4762e062f36c576e243811d8ec22224d71c39e4a5c770,"..\.....a.V.t.v../6.v.C....""$..9...p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_then_decXORPass_xor_offset_4,2,first_2_bytes_preserved,32,2,no,no,no,,,0.938,56508,no,no,no,no,,bcdc4f548f60f0b09fbb2320b5c8c19a26a129284ef75c6ddf8342dad85b0c11dd55cb4d,..OT.`....# ....&.)(N.\m..B..[...U.M
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_then_Blowfish_ECB_xor_offset_4,2,first_2_bytes_preserved,32,2,no,no,no,,,1.000,56508,no,no,no,no,,bcdcc07ceda4ec42365a98a3a4a21842f94191784aaa6c5820d4ad6d55fa608921dbb04d,...|...B6Z.....B.A.xJ.lX ..mU.`.!..M
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_only_xor_offset_4,2,not_applicable,0,36,no,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd4ed2ba99f42bf61af73fb501a1e397d9206ed4cda25af9e6824be432cd6e2b04d,"../..+..B.a.s.P..9}...L.%..h$.C,...M"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_only,4,first_4_bytes_preserved,32,0,no,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd46d8c37abd4ebc0fa097d6a299c1fdbbf51b742cb481f58084959cf0981233de7,../.m.7......}j)....Q.B.H.X.IY...#=.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_then_decXORPass_xor_offset_0,4,first_4_bytes_preserved,32,0,no,no,no,,,0.882,29135,no,no,no,no,,cf71aedcee82cfcd3c246f7e91046d2584b2855aa08383cda9596d373462d1f3b8aa60bf,.q......<$o~..m%...Z.....Ym74b....`.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_then_Blowfish_ECB_xor_offset_0,4,first_4_bytes_preserved,32,0,no,no,no,,,0.941,29135,no,no,no,no,,cf71aedc0e32ea2bd2cb9a8dfe5559a13c31773eebfa595bd557c04c883fb779ecd1fdc0,.q...2.+.....UY.<1w>..Y[.W.L.?.y....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_only_xor_offset_0,4,not_applicable,0,36,no,no,no,,,0.941,29135,no,no,no,no,,cf71aedc1d5980e956c751ba52906e384d7846ca79b97ba041c4c24b7bc22e7e9398891d,.q...Y..V.Q.R.n8MxF.y.{.A..K{..~....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_then_decXORPass_xor_offset_2,4,first_4_bytes_preserved,32,0,no,no,no,,,0.812,56508,no,no,no,no,,bcdc5ceae4c6ecff0b6e6821b7307533cfe5f555afd8bbecf5136d5e6b77e3b4cf972ed2,..\......nh!.0u3...U......m^kw......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_then_Blowfish_ECB_xor_offset_2,4,first_4_bytes_preserved,32,0,no,no,no,,,0.800,56508,no,no,no,no,,bcdc5ceae5481ad9b16f1539552512987041c6e1167092d866efdb566cd406d3e380cb33,..\..H...o.9U%..pA...p..f..Vl......3
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_only_xor_offset_2,4,not_applicable,0,36,no,no,no,,,0.750,56508,no,no,no,no,,bcdc5cea171da3db618d56e574a4762e062f36c576e243811d8ec22224d71c39e4a5c770,"..\.....a.V.t.v../6.v.C....""$..9...p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,Blowfish_ECB_then_decXORPass_xor_offset_4,4,first_4_bytes_preserved,32,0,no,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd41ef0e6bb285c5f6bb06f5307d7f3be02dfd7b4b7cd3231146b1ebca1fdd059ef,../.....(\_k.oS..........21.k.....Y.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_then_Blowfish_ECB_xor_offset_4,4,first_4_bytes_preserved,32,0,no,no,no,,,0.529,56508,no,no,no,no,,bcdc2fd4563f12e66836fd1ce2b969eeabe61ff7953f18efa96762e52819aad7eb1563bb,../.V?..h6....i......?...gb.(.....c.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_zero,735a120800000000,no,decXORPass_only_xor_offset_4,4,not_applicable,0,36,no,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd4ed2ba99f42bf61af73fb501a1e397d9206ed4cda25af9e6824be432cd6e2b04d,"../..+..B.a.s.P..9}...L.%..h$.C,...M"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,Blowfish_ECB_only,0,included,32,4,no,no,no,,,0.833,33655,no,no,no,no,,7783a72ee6efdd51da0ec58000316b062e877308a10967751b2b51c70dba207fce5ea9d1,w......Q.....1k...s...gu.+Q... ..^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_0,0,included,32,4,no,no,no,,,0.833,58628,no,no,no,no,,04e579ae6095b922c8cf8f011dbedff41998b5451832e7a9443e50f1403a22958198891d,"..y.`..""...........E.2..D>P.@:""....."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_0,0,included,32,4,no,no,no,,,0.944,17578,no,no,no,no,,aa445f925bc92ab75698c8b494bab389ff69b47f432a9c2139e0410c152b89819398891d,.D_.[.*.V........i..C*.!9.A..+......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,decXORPass_only_xor_offset_0,0,not_applicable,0,36,no,no,no,,,1.000,29135,no,no,no,no,,cf71aedce2a67f1656c751baad6f91c74d7846ca8646845f41c4c24b843dd1819398891d,.q......V.Q..o..MxF..F._A..K.=......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_2,0,included,32,4,no,no,no,,,0.944,33655,no,no,no,no,,7783d498952e9a10007a885ec475c7e2ad30c54ae896df88e78b5098e0d010d2095ac770,w........z.^.u...0.J......P......Z.p
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_2,0,included,32,4,no,no,no,,,0.889,25507,no,no,no,no,,a363a3a78f81580345f9a4cfa399208be7e1577c8bed537ab3d1de5f3995cd791b5ac770,.c....X.E..... ...W|..Sz..._9..y.Z.p
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,decXORPass_only_xor_offset_2,0,not_applicable,0,36,no,no,no,,,0.765,56508,no,no,no,no,,bcdc5cea171d5c249e7256e574a489d1f9d036c576e2bc7ee271c22224d7e3c61b5ac770,"..\...\$.rV.t.....6.v..~.q.""$....Z.p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_4,0,included,32,4,no,no,no,,,0.833,33655,no,no,no,no,,7783a72e95186fab234840ebc32a1e29b52671e298992f2cdfaaf32de0b9b0383b1d4fb2,"w.....o.#H@..*.).&q.../,...-...8;.O."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_4,0,included,32,4,no,no,no,,,0.938,15339,no,no,no,no,,eb3bca714f91de613681889be6d8600fde7ce52e0b9f11dfa8d399ec4757c53c291d4fb2,.;.qO..a6.....`..|..........GW.<).O.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,decXORPass_only_xor_offset_4,0,not_applicable,0,36,no,no,no,,,0.938,56508,no,no,no,no,,bcdc2fd4ed2ba99fbd409e5073fb501ae1c6826d06ed4cdada50619724be432c291d4fb2,"../..+...@.Ps.P....m..L..Pa.$.C,).O."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,Blowfish_ECB_only,2,first_2_bytes_preserved,32,2,no,no,no,,,0.875,56508,no,no,no,no,,bcdcffa6998a0290eee5887ccd8b7639bf96e57bd25849dfbeaa623fb27f47caeeb8a9d1,...........|..v9...{.XI...b?..G.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_0,2,first_2_bytes_preserved,32,2,no,no,no,,,0.944,29135,no,no,no,no,,cf717e7e978f033c3d1029b02cc978d6b71832a01810982d4b1ae23a07408047145e6f1d,".q~~...<=.).,.x...2....-K..:.@.G.^o."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_0,2,first_2_bytes_preserved,32,2,no,no,no,,,0.833,29135,no,no,no,no,,cf71b4eec54978a808cc438616438d8023a9fac945bec2ad341100ca5f71ece40888891d,.q...Ix...C..C..#...E...4..._q......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,decXORPass_only_xor_offset_0,2,not_applicable,0,36,no,no,no,,,1.000,29135,no,no,no,no,,cf71aedce2a67f1656c751baad6f91c74d7846ca8646845f41c4c24b843dd1819398891d,.q......V.Q..o..MxF..F._A..K.=......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_le+tail_ff,735a1208ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_2,2,first_2_bytes_preserved,32,2,no,no,no,,,0.941,56508,no,no,no,no,,bcdc8c486234200ef5a52eeff50260c003b042afe8b4a00ce8afe253a7aab2009c9c2170,...Hb4 .......`...B........S......!p
